benchmark,category,status,cputime (s),walltime (s),memUsage,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--media--usb--cpia2--cpia2.ko-entry_point.cil.out.c,SVC,OK,5.975684099,5.998015594,45039616,OK,8.307100048,2.634304978,44503040,2.276887317
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.793687902,5.979000367,51888128,OK,7.863962519,4.249814058,51363840,1.406885168
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--usb--gadget--udc--net2272.ko.cil.c,SVC,OK,5.92706201,5.965176648,46624768,OK,8.237225441,3.099665703,46104576,1.924458061
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--scsi--advansys.ko.cil.c,SVC,OK,5.91846881,5.961185692,54472704,OK,8.130747097,5.702687075,53850112,1.045329266
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.925174411,5.956128352,53817344,OK,7.797545394,4.316186803,53202944,1.379951477
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---sound--core--seq--oss--snd-seq-oss.ko.cil.c,SVC,OK,5.871068279,5.942448612,46616576,OK,7.967916531,2.871047288,46084096,2.069784304
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.843857182,5.915027693,52142080,OK,7.12901291,4.257928962,51957760,1.389179516
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--net--ethernet--cisco--enic--enic.ko.cil.c,SVC,OK,5.839444943,5.913990601,60899328,OK,6.933789615,5.307497901,60030976,1.114270926
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-cisco-enic-enic.cil.c,SVC,OK,5.772178955,5.795264427,52781056,OK,7.751176061,4.355565026,52146176,1.330542511
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--char--ipmi--ipmi_msghandler.ko.cil.c,SVC,OK,5.707218864,5.752144662,49283072,OK,7.802260827,3.936884587,48717824,1.461090498
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--iwlegacy--iwl3945.ko-entry_point.cil.out.c,SVC,OK,5.686475974,5.719414526,61734912,OK,7.493686616,2.69125948,67850240,2.125181376
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.551568294,5.581680768,57257984,OK,6.956992013,2.461595574,62095360,2.267505201
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.551215047,5.581121031,57643008,OK,7.911127,2.744096594,65077248,2.03386464
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.474763315,5.520572609,53985280,OK,8.528183056,3.547334968,53309440,1.55625918
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.389139956,5.490571961,56717312,OK,7.011153428,2.500390336,63242240,2.195885931
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-bt8xx-bttv.cil.c,SVC,OK,5.388212181,5.489497205,69804032,OK,6.857725259,2.719866319,79323136,2.018296696
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-pci-bt8xx-bttv.cil.c,SVC,OK,5.376870396,5.472314774,69799936,OK,6.629391065,2.66163111,78667776,2.056000455
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.426257695,5.458080557,56967168,OK,7.451508994,2.568000101,61829120,2.125420694
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-rtlwifi-rtl8192de-rtl8192de.cil.c,SVC,OK,5.391174486,5.418244982,78573568,OK,7.832343466,4.067492567,88244224,1.33208479
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-zoran-zr36067.cil.c,SVC,OK,5.287223903,5.400831708,56999936,OK,6.944074276,2.449537906,62873600,2.204836959
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.272321091,5.350256775,53301248,OK,8.067140514,3.344647912,52539392,1.599647232
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.307755368,5.342819521,54116352,OK,7.942237169,3.309646889,53202944,1.614317086
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.299819955,5.326075015,53198848,OK,8.253065264,3.409576899,52535296,1.56209265
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_fs-nfs-blocklayout-blocklayoutdriver.cil.c,SVC,OK,5.224554615,5.296068313,50155520,OK,7.929414087,2.52979789,49520640,2.093474872
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-marvell-sky2.cil.c,SVC,OK,5.112063667,5.275760702,53456896,OK,7.796284831,3.243840178,52674560,1.626393537
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--gpu--drm--drm.ko-entry_point.cil.out.c,SVC,OK,5.054535762,5.271513254,105488384,OK,5.28285337,4.779901224,107143168,1.10284983
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-sun-cassini.cil.c,SVC,OK,5.23010431,5.259780714,49344512,OK,6.769725877,2.298077682,48734208,2.288774116
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--media--pci--bt8xx--bttv.ko-entry_point.cil.out.c,SVC,OK,5.211751446,5.232555085,68542464,OK,6.64117865,2.895992882,76476416,1.806825948
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-dvb-usb-dvb-usb-dib0700.cil.c,SVC,OK,5.151447612,5.176470955,66809856,OK,6.355111565,2.481229155,71585792,2.086252672
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--misc--sgi-xp--xpc.ko-entry_point.cil.out.c,SVC,OK,5.109096563,5.137067946,44040192,OK,7.88193681,2.959779885,43499520,1.735624994
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-wireless-rtlwifi-rtl8192de-rtl8192de.cil.c,SVC,OK,4.980301664,5.090719095,76828672,OK,7.349384154,4.002734297,85516288,1.271810397
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-3com-3c59x.cil.c,SVC,OK,5.056112846,5.086044035,49123328,OK,7.396531991,2.881182531,52723712,1.765262693
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--scsi--bnx2fc--bnx2fc.ko-entry_point.cil.out.c,SVC,OK,5.027898137,5.059874608,60547072,OK,6.76615728,2.802771082,61964288,1.805311408
fvwm-2.6.8/FvwmForm.bc,OSS,OK,14366.75161,14368.69907,170041344,OK,22352.87058,6913.470562,166895616,2.07836266
jwm-2.3.7/jwm.bc,OSS,OK,13538.20713,13540.23694,177315840,OK,16795.29644,4563.087139,169766912,2.967341304
easytag-2.4.3/easytag.bc,OSS,OK,13326.2045,13326.46612,312602624,OK,11552.53459,11552.66956,309989376,1.153539972
geeqie-1.4/geeqie.bc,OSS,OK,13316.80144,13319.46708,1331056640,OK,19517.61416,6811.235152,1362194432,1.955514203
x11vnc-0.9.16/x11vnc.bc,OSS,OK,13073.82702,13076.86631,786710528,OK,17117.51795,4448.597176,864755712,2.939548311
lvm2-2.02.184/lvm.bc,OSS,OK,13071.9395,13074.62846,1064431616,OK,21711.12359,6650.270963,1045262336,1.966029434
gnupg-2.2.15/gpg.bc,OSS,OK,12922.27371,12924.78297,592609280,OK,18028.95776,5769.947205,597434368,2.240017544
rdesktop-1.8.4/rdesktop.bc,OSS,OK,12826.62436,12829.02083,169680896,OK,16650.07123,4850.188236,170078208,2.645056275
nano-4.1/nano.bc,OSS,OK,12774.32671,12776.47635,217972736,OK,20971.35894,7965.449687,218251264,1.603986824
bogofilter-1.2.4/bogotune.bc,OSS,OK,12734.13674,12734.3767,58875904,OK,26714.7458,13713.9433,65052672,0.9285714853
babeld-1.8.4/babeld.bc,OSS,OK,12617.65113,12619.7408,124768256,OK,21100.10312,9099.358221,129384448,1.386882513
openssh-8.0p1/sshd.bc,OSS,OK,12403.66701,12405.70575,399556608,OK,18872.69999,6039.89518,387215360,2.053960438
wpa_supplicant-2.6/wpa_supplicant.bc,OSS,OK,12361.45898,12365.32286,955809792,OK,17454.33418,5264.525177,1001295872,2.348801164
vice-3.3/c1541.bc,OSS,OK,12041.94207,12044.06794,180224000,OK,16123.4499,4900.776053,180367360,2.457583822
genius-1.0.24/genius.bc,OSS,OK,11918.77462,11920.5716,316133376,OK,14546.59587,3779.657339,307339264,3.153876272
nsd-4.1.27/nsd.bc,OSS,OK,11912.05402,11914.5659,248807424,OK,16389.85252,5110.77591,251244544,2.331263611
opensips-2.4.5/opensips.bc,OSS,OK,11830.71732,11833.4979,938487808,OK,14947.60923,3848.111959,987631616,3.075143868
pcb-4.1.3/pcb.bc,OSS,OK,11786.69206,11788.13919,535437312,OK,19636.35093,5975.596235,527089664,1.972713471
rogue-5.4.4/rogue.bc,OSS,OK,11715.47008,11721.28032,159240192,OK,14155.3718,3725.443733,157134848,3.146277641
minicom-2.7.1/minicom.bc,OSS,OK,11580.924,11583.4272,300822528,OK,15710.28476,4477.324557,303079424,2.587131456
strace-5.0/strace.bc,OSS,OK,11493.11672,11499.041,429379584,OK,16582.52731,7969.116007,462483456,1.442950634
freetds-1.00.98/tsql.bc,OSS,OK,11399.23792,11402.08338,157327360,OK,13798.25536,3488.48076,156413952,3.268495417
gawk-4.2.1/gawk.bc,OSS,OK,11389.11585,11391.13311,353599488,OK,15143.81033,4023.306313,380211200,2.831286565
snd-19.3/snd.bc,OSS,OK,11357.03115,11359.7657,4179783680,OK,12754.97659,10103.70704,4127862784,1.124316616
stunnel-5.50/stunnel.bc,OSS,OK,11333.81805,11338.52931,1048829952,OK,16150.83477,4817.356077,1041952768,2.353683042
coreutils-8.31/du.bc,OSS,OK,11250.11946,11252.91226,106455040,OK,22811.05072,6560.256294,100171776,1.715315951
lz4-1.9.0/lz4.bc,OSS,OK,11242.62497,11245.07412,214032384,OK,14312.43302,3626.708092,331792384,3.100628403
tarsnap-1.0.39/tarsnap.bc,OSS,OK,11165.36716,11167.89679,193601536,OK,13451.65414,9771.341058,176431104,1.142923651
julius-4.5/julius.bc,OSS,OK,11133.08412,11135.11391,322609152,OK,14928.51034,4125.642167,322633728,2.699001381
dhcp-4.4.1/dhcpd.bc,OSS,OK,11017.38056,11020.04787,1168343040,OK,13756.4737,3757.704048,1176178688,2.932654548
genius-1.0.24/gnome-genius.bc,OSS,OK,11006.67471,11006.92822,493748224,OK,13351.6552,3445.033115,519733248,3.195013765
marco-1.22.0/marco.bc,OSS,OK,10971.49452,10971.61328,244436992,OK,15474.15565,6573.398675,272949248,1.669092933
keepalived-2.0.13/keepalived.bc,OSS,OK,10901.7176,10904.13096,439971840,OK,14314.82354,3849.641237,433958912,2.832505756
bspwm-0.9.7/bspwm.bc,OSS,OK,10892.61126,10895.04224,154124288,OK,16059.88224,4785.531736,153341952,2.276662833
crash-7.2.5/crash.bc,OSS,OK,10736.93844,10741.14639,2578268160,OK,17949.92324,5656.325449,2612703232,1.898961877
tor-0.3.5.8/tor.bc,OSS,OK,10690.26538,10695.00656,1424965632,OK,15653.57195,6005.576439,1418997760,1.780845963
ngircd-25/ngircd.bc,OSS,OK,10666.52194,10668.77475,526675968,OK,13354.46136,3632.552153,515932160,2.936991488
premake3-3.7/premake.bc,OSS,OK,10563.04153,10564.74095,196608000,OK,13454.77099,3925.563023,188608512,2.691267694
naev-0.7.0/naev.bc,OSS,OK,10560.8616,10563.45978,468729856,OK,13569.17711,4245.212527,468402176,2.488322955
fvwm-2.6.8/fvwm.bc,OSS,OK,10549.75366,10552.15629,407359488,OK,18013.7241,5749.870656,428298240,1.835198897
dnsmasq-2.80/dnsmasq.bc,OSS,OK,10480.23937,10482.60385,215056384,OK,18414.27367,5484.799595,253009920,1.911210003
openssh-8.0p1/ssh-keyscan.bc,OSS,OK,10328.70164,10330.97852,164786176,OK,13553.88317,3696.010249,163823616,2.795170419
gocr-0.52/gocr.bc,OSS,OK,10065.98907,10066.87058,171610112,OK,21202.63561,10169.23034,199962624,0.9899343656
lame-3.100/lame.bc,OSS,OK,10017.63947,10017.63827,128831488,OK,18816.55986,5619.163113,147214336,1.782763387
joe-4.6/joe.bc,OSS,OK,9970.925484,9973.646179,270774272,OK,14477.44363,4724.188636,264855552,2.111187115
fastjar-0.98/grepjar.bc,OSS,OK,9836.382541,9838.679431,84463616,OK,19350.7781,5454.530078,77631488,1.803762981
screen-4.6.2/screen.bc,OSS,OK,9725.03733,9727.002803,320155648,OK,14015.07874,4210.32747,332435456,2.31027227
vice-3.3/x64sc.bc,OSS,OK,9617.53881,9620.015539,1014808576,OK,12550.51554,3698.582733,1077706752,2.6010005
ncftp-3.2.6/ncftpbatch.bc,OSS,OK,9609.719068,9609.713816,131821568,OK,16631.55868,5947.622141,155729920,1.61572366
mg-20180824/mg.bc,OSS,OK,9214.761745,9221.222649,199843840,OK,12337.34798,3450.88266,192270336,2.672134511
mc-4.8.22/mc.bc,OSS,OK,9209.454729,9212.202395,497123328,OK,13796.53834,4062.88748,487116800,2.267402787
bird-2.0.3/bird.bc,OSS,OK,9206.121565,9208.422938,447545344,OK,12184.38215,3359.354678,486768640,2.741128526
mosquitto-1.5.8/mosquitto.bc,OSS,OK,9199.936641,9202.083905,233582592,OK,10901.79853,2812.194139,250343424,3.272207909
wget-1.20.3/wget.bc,OSS,OK,9032.444888,9034.254559,251179008,OK,15830.59983,5466.907625,284229632,1.652534701
feh-3.1.3/feh.bc,OSS,OK,9004.38788,9004.828241,660332544,OK,10121.49353,2534.914174,688214016,3.552320758
openvpn-2.4.7/openvpn.bc,OSS,OK,8905.502645,8907.599732,539545600,OK,11503.62284,3639.031075,594427904,2.447794358
coreutils-8.31/expr.bc,OSS,OK,8860.223241,8862.873415,95281152,OK,18109.43285,7872.092147,86732800,1.125859968
nasm-2.14.02/nasm.bc,OSS,OK,8710.234006,8712.448146,298893312,OK,13300.13153,3755.148772,325488640,2.320133948
backuppc-4.3.0/rsync_bpc.bc,OSS,OK,8709.675175,8711.81889,413499392,OK,12747.11373,4140.429008,418775040,2.104086043
tup-0.7.8/tup.bc,OSS,OK,8674.149493,8677.334819,562569216,OK,11570.23476,3384.267316,606015488,2.564021694
gnupg-2.2.15/gpgv.bc,OSS,OK,8560.305256,8562.585731,220864512,OK,10456.82047,2754.835652,226422784,3.108202017
iproute2-5.0.0/ip.bc,OSS,OK,8524.050555,8524.23821,269713408,OK,10730.7541,2716.37853,373997568,3.13808923
netdata-1.13.0/netdata.bc,OSS,OK,8348.009656,8350.546502,1156952064,OK,12635.11306,6812.198648,1137745920,1.225822518
splint-3.1.2.git20180129/splint.bc,OSS,OK,8334.875848,8337.2908,714399744,OK,10248.47214,2724.572955,709726208,3.060035806
gnupg-2.2.15/gpgsm.bc,OSS,OK,8140.623921,8145.405703,256348160,OK,13261.45363,4710.128473,258347008,1.729338329
calcurse-4.4.0/calcurse.bc,OSS,OK,7933.292251,7934.612621,322813952,OK,12509.37003,5373.058277,308580352,1.476740473
testdisk-7.0/testdisk.bc,OSS,OK,7845.064714,7847.087322,220798976,OK,9444.571487,2384.577165,262893568,3.290766781
vice-3.3/xvic.bc,OSS,OK,7663.95708,7666.088999,705503232,OK,10881.10176,3534.59759,776806400,2.168871789
naim/naim.bc,OSS,OK,7188.594978,7191.125427,363978752,OK,9875.583863,2933.848838,378380288,2.451089277
latex2rtf-2.3.17/latex2rtf.bc,OSS,OK,7034.030303,7035.545573,340914176,OK,8544.390626,2230.318137,328822784,3.154503143
vice-3.3/x64.bc,OSS,OK,6836.866165,6839.597423,878497792,OK,9615.665658,2928.868374,921796608,2.335235507
less-530/less.bc,OSS,OK,6785.481728,6788.08016,131706880,OK,9445.747996,2932.257758,124755968,2.314967073
dhcp-4.4.1/dhclient.bc,OSS,OK,6630.430889,6632.217837,1042272256,OK,8149.480182,2234.860036,1065283584,2.967621117
algol68g-2.8.5/a68g.bc,OSS,OK,6508.920352,6511.187952,407240704,OK,9621.443261,3260.776013,407543808,1.996821593
openssh-8.0p1/ssh.bc,OSS,OK,6451.271775,6451.697394,233902080,OK,8526.87083,2571.249307,263966720,2.509168354
vice-3.3/xcbm2.bc,OSS,OK,6422.355318,6424.318787,647004160,OK,9100.8079,2749.692098,726827008,2.336377513
vice-3.3/xcbm5x0.bc,OSS,OK,6383.260823,6386.308102,654401536,OK,9616.865783,2995.11837,685424640,2.132238968
vice-3.3/x64dtv.bc,OSS,OK,6240.672514,6243.089236,687214592,OK,8788.539881,2555.402406,758054912,2.443094372
tcsh-6.20.00/tcsh.bc,OSS,OK,6157.948349,6159.772807,206143488,OK,9715.476618,3108.438359,204652544,1.981629389
w3m-0.5.3.git20180125/w3m.bc,OSS,OK,6137.213116,6139.889052,400719872,OK,9129.025589,2727.107178,456912896,2.251429317
vice-3.3/xplus4.bc,OSS,OK,6032.917046,6035.719364,656625664,OK,8339.299284,2394.742752,728403968,2.520404064
premake-4.3/premake4.bc,OSS,OK,5917.867905,5919.953747,116355072,OK,8354.099188,2181.08967,116490240,2.714218414
ponyc-0.28.0/ponyc.bc,OSS,OK,5719.045239,5721.51158,350666752,OK,7011.467947,2419.725307,335265792,2.36452938
gnupg-2.2.15/dirmngr.bc,OSS,OK,5701.598313,5703.444678,242495488,OK,8141.078498,2775.427068,235741184,2.054979122
vice-3.3/xscpu64.bc,OSS,OK,5603.340812,5606.014804,1122807808,OK,6937.462453,1974.089615,1124503552,2.839797526
fossil-2.8/fossil.bc,OSS,OK,5554.168275,5556.287346,898330624,OK,8431.935354,2675.823111,952942592,2.076477822
freedroid-1.0.2/freedroid.bc,OSS,OK,5497.743094,5497.980294,90808320,OK,8038.675051,2639.990757,119746560,2.082575585
vice-3.3/vsid.bc,OSS,OK,5425.176685,5427.316318,394473472,OK,8080.151682,2268.303496,422699008,2.392676432
links-2.19/xlinks.bc,OSS,OK,5370.451491,5370.884626,572551168,OK,9055.261557,3283.492983,593391616,1.635722888
links-2.19/links.bc,OSS,OK,5360.439142,5360.417727,571211776,OK,8946.040207,3284.228448,590127104,1.632169568
hostapd-2.7/hostapd.bc,OSS,OK,5192.724547,5193.997911,541147136,OK,8517.714459,3471.616166,575389696,1.49613254
uucp-1.07/uucico.bc,OSS,OK,5085.432678,5085.506225,212668416,OK,7099.568461,1904.727899,237772800,2.669938434
units-2.18/units.bc,OSS,OK,4886.248222,4886.273464,59076608,OK,6400.562123,1702.462155,81330176,2.870121636
mathomatic-16.0.5/mathomatic.bc,OSS,OK,4666.315227,4669.003845,173494272,OK,5745.87589,1507.704056,201957376,3.096764134
jfsutils-1.1.15/jfs_fsck.bc,OSS,OK,4525.902531,4526.037683,111366144,OK,7495.403575,2422.230888,125833216,1.868540983
dvdauthor-0.7.2/dvdunauthor.bc,OSS,OK,4524.112361,4524.278061,43175936,OK,5889.129094,1656.556496,52011008,2.731134175
lighttpd-1.4.53/lighttpd.bc,OSS,OK,4351.814324,4351.881702,168656896,OK,5708.521892,1589.965612,186109952,2.737091714
monit-5.25.3/monit.bc,OSS,OK,4133.257592,4135.425136,384507904,OK,6386.946782,1947.315921,384733184,2.123653945
fvwm-2.6.8/FvwmIconMan.bc,OSS,OK,4122.610476,4123.164456,197349376,OK,5151.828053,1431.649982,224669696,2.880008738
coreutils-8.31/tac.bc,OSS,OK,3979.543599,3979.8887,55853056,OK,9665.358991,2759.134052,79405056,1.442441224
dhcp-4.4.1/omshell.bc,OSS,OK,3667.101853,3670.367876,1121845248,OK,5128.000311,2144.945558,1124921344,1.711170646
socat-1.7.3.2/socat.bc,OSS,OK,3422.143423,3422.516883,148344832,OK,4874.232457,1356.603478,171524096,2.522857222
privoxy-3.0.28/privoxy.bc,OSS,OK,3386.820638,3387.047346,178868224,OK,5068.784494,1496.880873,261386240,2.262736739
lbreakout2-2.6.5/lbreakout2.bc,OSS,OK,3347.878502,3348.125422,109883392,OK,3893.603968,1039.569696,136253440,3.220683937
dvdauthor-0.7.2/dvdauthor.bc,OSS,OK,3084.865597,3084.925705,86196224,OK,5900.383391,1584.323803,126763008,1.947156067
coreutils-8.31/nl.bc,OSS,OK,2957.070748,2957.436402,55848960,OK,6188.251656,2101.168952,77643776,1.407519561
ncftp-3.2.6/ncftpget.bc,OSS,OK,2938.206588,2938.249424,116641792,OK,4744.351646,1837.429876,140300288,1.599108332
vice-3.3/xpet.bc,OSS,OK,2894.849916,2897.66029,664252416,OK,4393.38274,1356.593618,791367680,2.135982547
gnugo-3.8/gnugo.bc,OSS,OK,2796.764391,2798.902665,813445120,OK,4497.525879,1830.498762,796979200,1.529038272
vice-3.3/x128.bc,OSS,OK,2767.804497,2770.208673,939462656,OK,4277.824034,1401.613603,995504128,1.976442485
xscreensaver-5.42/xscreensaver.bc,OSS,OK,2747.746172,2748.251213,101048320,OK,4043.422575,1365.905911,125665280,2.012035522
bc-1.07.1/bc.bc,OSS,OK,2665.336464,2665.399203,79581184,OK,3277.013937,870.0237093,107175936,3.063593756
capstone-4.0.1/cstool.bc,OSS,OK,2614.180042,2614.302652,612454400,OK,2428.519528,2427.061746,609214464,1.077147154
mcabber-1.1.0/mcabber.bc,OSS,OK,2519.043339,2519.497697,150827008,OK,3234.559383,850.8293958,175697920,2.961225493
hexer-1.0.5/hexer.bc,OSS,OK,2400.720711,2400.866849,73805824,OK,3216.183603,889.9813622,100151296,2.697659694
fvwm-2.6.8/FvwmButtons.bc,OSS,OK,2252.267803,2252.45417,171847680,OK,2857.010239,758.4095025,203804672,2.969970923
dropbear-2019.78/dropbear.bc,OSS,OK,2247.88513,2247.91695,86876160,OK,2778.939239,1395.768534,96571392,1.610522729
ncftp-3.2.6/ncftp.bc,OSS,OK,2203.073341,2203.134781,116932608,OK,3118.344218,920.2776211,142143488,2.393989303
openssh-8.0p1/sftp.bc,OSS,OK,1998.3426,1998.436538,78868480,OK,2443.273074,619.8859841,116080640,3.223877599
terminology-1.3.2/terminology.bc,OSS,OK,1917.50542,1917.536274,170471424,OK,2369.716326,606.6865442,221605888,3.160670518
rofi-1.5.2/rofi.bc,OSS,OK,1757.063677,1757.127301,128638976,OK,2408.577581,696.5526332,159178752,2.52260521
fcron-3.2.1/fcron.bc,OSS,OK,1700.648078,1700.849707,136626176,OK,2255.317946,689.611523,177700864,2.466388177
sxhkd-0.6.0/sxhkd.bc,OSS,OK,1452.414158,1452.397924,49623040,OK,1869.994361,746.3486976,55635968,1.9460045
dhcpcd-7.0.8/dhcpcd.bc,OSS,OK,1335.088179,1335.213836,142204928,OK,1975.905069,556.4247763,168456192,2.399630449
coreutils-8.31/sort.bc,OSS,OK,1316.460808,1316.537433,53170176,OK,2516.332762,830.8909631,81838080,1.58448881
ratpoison-1.4.9/ratpoison.bc,OSS,OK,1303.307065,1303.727056,85639168,OK,1499.269712,387.699374,104087552,3.362726751
xfwm4-4.12.5/xfwm4.bc,OSS,OK,1300.41063,1300.677461,133066752,OK,2138.85118,669.4525568,151543808,1.942897144
metacity-3.30.1/metacity.bc,OSS,OK,1214.895469,1215.50581,198410240,OK,1547.34504,557.5780323,223395840,2.179974353
tinc-1.0.35/tincd.bc,OSS,OK,1196.826563,1196.855162,72986624,OK,1485.805254,398.2932276,102019072,3.004959861
openvswitch-2.11.0/ovs-vswitchd.bc,OSS,OK,1194.303739,1196.555269,847671296,OK,1374.769063,1013.215851,826327040,1.180948036
pgbouncer-1.9.0/pgbouncer.bc,OSS,OK,1176.733021,1176.780396,105308160,OK,1584.541179,493.3425497,120770560,2.385321105
fvwm-2.6.8/FvwmIdent.bc,OSS,OK,1173.240019,1173.289814,91148288,OK,2337.484071,1061.676052,102236160,1.105129772
openvswitch-2.11.0/ovn-controller.bc,OSS,OK,1129.552793,1131.777021,756436992,OK,1307.285564,838.9421935,733933568,1.349052449
fvwm-2.6.8/FvwmPager.bc,OSS,OK,1111.289654,1111.519508,108277760,OK,1733.157069,481.6864193,132648960,2.307558328
ltrace-0.7.3/ltrace.bc,OSS,OK,1078.977404,1078.992893,81465344,OK,1242.281202,332.2908655,100319232,3.247133777
nauty-26r11/dreadnaut.bc,OSS,OK,1065.466892,1065.480163,157044736,OK,1498.001876,497.3312165,203051008,2.142395505
openvswitch-2.11.0/ovs-testcontroller.bc,OSS,OK,1009.391338,1012.27259,655126528,OK,1245.036481,595.3001198,644571136,1.700440763
vim-8.1.1073/vim.bc,OSS,OK,999.1215907,1001.354276,888840192,OK,1722.022715,723.643053,892784640,1.383768243
openvswitch-2.11.0/ovn-trace.bc,OSS,OK,987.9219455,991.3824979,695119872,OK,1167.337003,791.6094636,683466752,1.25236312
goaccess-1.3/goaccess.bc,OSS,OK,986.4534356,986.6169583,120598528,OK,1574.645794,486.8679695,137031680,2.026456904
tig-2.4.1/tig.bc,OSS,OK,922.4405889,922.46673,129462272,OK,1318.200008,414.0557694,155160576,2.227880393
ltris-1.0.19/ltris.bc,OSS,OK,911.1825069,911.1967785,51675136,OK,1665.812243,788.7156172,61644800,1.155291918
dropbear-2019.78/dbclient.bc,OSS,OK,900.8141877,900.8747218,80629760,OK,1045.214248,514.4461521,87412736,1.751154554
openvswitch-2.11.0/ovsdb-server.bc,OSS,OK,875.0651408,876.3823548,243261440,OK,1344.313991,562.789831,224055296,1.557210714
wcslib-6.2/wcsware.bc,OSS,OK,822.7633219,822.973802,196304896,OK,1217.323491,404.2885513,207564800,2.03560996
openvswitch-2.11.0/ovs-ofctl.bc,OSS,OK,783.4735501,785.5584602,687886336,OK,943.255284,545.6602355,694534144,1.439647621
tmux-2.8/tmux.bc,OSS,OK,730.7169968,730.7491621,211779584,OK,1058.22752,370.9790491,226979840,1.969785528
openvswitch-2.11.0/ovn-controller-vtep.bc,OSS,OK,727.4983388,729.8218448,285450240,OK,938.252169,431.1595173,267902976,1.692695662
e2fsprogs-1.45.0/e2fsck.bc,OSS,OK,728.1152329,728.1431258,123011072,OK,1195.87711,422.0570624,137560064,1.725224361
openvswitch-2.11.0/ovn-northd.bc,OSS,OK,720.6146844,723.5124942,750747648,OK,818.2408626,611.0712562,719167488,1.184006753
nauty-26r11/labelg.bc,OSS,OK,704.3646875,704.4478658,136830976,OK,1001.844048,331.6728561,162660352,2.123923779
audit-2.8.4/aureport.bc,OSS,OK,684.193163,684.2900647,69861376,OK,751.1322825,188.2544336,110043136,3.634921376
openssh-8.0p1/ssh-keygen.bc,OSS,OK,620.5672153,620.6913943,138678272,OK,922.5104868,389.4058707,165060608,1.593944624
openssh-8.0p1/ssh-add.bc,OSS,OK,617.2740426,617.3992226,102739968,OK,966.4092055,378.0122748,132079616,1.633278239
reaver-1.6.5/reaver.bc,OSS,OK,561.7803083,561.8363395,208789504,OK,894.0508846,370.3120559,220667904,1.517196998
ncftp-3.2.6/ncftpput.bc,OSS,OK,543.3872458,543.4180135,102260736,OK,767.2152031,316.5944096,118673408,1.716448545
